title,url,publishedAt,description
"Mankind Pharma eyes ₹9,000 cr via debt to stitch BSV deal",https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/mankind-pharma-eyes-9000-cr-via-debt-to-stitch-bsv-deal/articleshow/113003182.cms,2024-09-02T23:41:00Z,"The average blended cost of the debt is likely to be around 8.50% with the firm seeking to borrow money over one- to-five years, said three people familiar with the plans. ""Bankers have already approached large mutual funds to place the debt, which will range…"
10 Shows to See in Upstate New York This September,http://hyperallergic.com/947250/10-shows-to-see-in-upstate-new-york-september-2024/,2024-09-02T20:01:00Z,"A posthumous encounter with Hans Franks’s cosmic art, Sydney Cash’s reinvorigrations of ‘30s-era glass, Frances Segismundo’s Zen-inspired work, and more."
A Digital Replacement For Your Magic Eye,https://hackaday.com/2024/09/02/a-digital-replacement-for-your-magic-eye/,2024-09-02T20:00:58Z,"Magic Eye tubes were popular as tuning guides on old-school radio gear. However, the tubes, the 6U5 model in particular, have become rare and remarkably hard to come by of late. When the supply dri…"
Smile 2 gets a new poster; trailer tomorrow,https://www.joblo.com/smile-2-gets-a-new-poster-trailer-tomorrow/,2024-09-02T17:38:38Z,"With just over six weeks to go before it's theatrical release, Smile 2's gotten a new poster, with a new trailer set to drop tomorrow. 
The post Smile 2 gets a new poster; trailer tomorrow appeared first on JoBlo."
Who is available to Scotland's free agent hunters?,https://www.bbc.com/sport/football/articles/cx2l1k70kr9o,2024-09-02T16:19:40Z,"Rangers and Hibernian bosses say they are considering free agent signings to bolster their squads, but which players are available?"
"All the AI features in Gmail, explained",https://www.androidauthority.com/gmail-ai-features-3477303/,2024-09-02T15:34:29Z,"There are a swathe of Gmail AI features available within Google's email app, but what are they, and how do you use them? Look no further."
Ahead of Market: 10 things that will decide stock action on Tuesday,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-tuesday/articleshow/112999972.cms,2024-09-02T15:29:59Z,"Nifty 50 extended its rally to a record 13 sessions, closing 0.17% higher at 25,278 points, driven by IT stocks and consumer goods. Analysts foresee a sideways trend unless Nifty surpasses 25,300, with support at 25,210–25,120."
Save $250 on a Samsung Galaxy S24 Ultra in This Amazon Labor Day Deal,https://www.cnet.com/deals/save-250-on-a-samsung-galaxy-s24-ultra-in-this-amazon-labor-day-deal/,2024-09-02T15:03:24Z,The latest Samsung mobile is available in four different colors at a heavily discounted Labor Day price.
"Market Trading Guide: Bajaj Finance, PI Industries among 5 stock recommendations for Tuesday",https://m.economictimes.com/markets/stocks/news/market-trading-guide-bajaj-finance-pi-industries-among-5-stock-recommendations-for-tuesday/stock-ideas/slideshow/112999534.cms,2024-09-02T14:52:29Z,"Benchmark index Nifty50 closed at an all-time high for the fourth straight session on Monday, driven by gains in IT and financial stocks. The S&P BSE Sensex closed 0.24% higher at 82,560, while the NSE Nifty50 ended above the 25,250 mark.  The underlying tren…"
The Five Most Underrated Movies of Summer 2024,https://www.joblo.com/the-five-most-underrated-movies-of-summer-2024/,2024-09-02T13:57:48Z,"We take a deep dive into what we think are the most underrated movies of 2024, from Furiosa to Horizon and beyond. 
The post The Five Most Underrated Movies of Summer 2024 appeared first on JoBlo."
"Tech View: Nifty gives no signs of reversal, support at 25,100. Here’s how to trade on Tuesday",https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-gives-no-signs-of-reversal-support-at-25100-heres-how-to-trade-on-tuesday/articleshow/112998019.cms,2024-09-02T13:29:59Z,"Nifty's short-term uptrend remains strong. While facing resistance around 25,350, there are no signs of a major reversal. A decisive break above 25,400 could propel Nifty towards 25,800. Immediate support lies at 25,100, according to Nagaraj Shetti of HDFC Se…"
"Markets extend record-winning run; Sensex, Nifty log new closing highs",https://www.business-standard.com/markets/stock-market-news/markets-extend-record-winning-run-sensex-nifty-log-new-closing-highs-124090200985_1.html,2024-09-02T13:02:17Z,"Stock Market: Foreign investors bought shares worth Rs 1,735 crore, while domestic institutions too were buyers to the tune of Rs 356 crore"
Jordan Peele’s Newly Published ‘Us’ Screenplay Provides an Expanded Understanding of the Film — Without Giving Away Its Secrets,https://www.indiewire.com/news/general-news/jordan-peele-us-annotated-screenplay-1235041429/,2024-09-02T13:00:00Z,An annotated version of the script for Peele's 2019 thriller takes a deep dive into the film's dense network of references and influences.
"ITC, Infosys among 7 Nifty50 stocks that hit fresh 52-week highs on Monday",https://m.economictimes.com/markets/stocks/news/itc-infosys-among-7-nifty50-stocks-that-hit-fresh-52-week-highs-on-monday/market-movers/slideshow/112996490.cms,2024-09-02T12:24:43Z,"Nifty 50 recorded its thirteenth consecutive session of gains on Monday, marking its longest-ever rally. The index was boosted by gains in IT stocks amid optimism over a potential U.S. rate cut, and a rise in consumer goods shares following predictions of fav…"
INR slips lower on disappointing macros; positive equities limit downside,https://www.business-standard.com/markets/capital-market-news/inr-slips-lower-on-disappointing-macros-positive-equities-limit-downside-124090200927_1.html,2024-09-02T12:08:00Z,The Indian rupee declined 7 paise to close at 83.92 (provisional) against the greenback on Monday on disappointing domestic macroeconomic data. India's GDP growth for the April-June quarter of fiscal 2024-25 hit a 15-month low of 6.7 percent compared to 8.2 p…
My Family Griped About Our Smart Home Tech... Until We Lost It,https://www.cnet.com/home/smart-home/my-family-griped-about-our-smart-home-tech-until-we-lost-it/,2024-09-02T12:00:00Z,"After moving, our smart home is in disarray and my family didn't realize how much we relied on it."
9 NFOs to launch this week: Check details before investing,https://www.business-standard.com/finance/personal-finance/9-nfos-to-launch-this-week-check-details-before-investing-124090200827_1.html,2024-09-02T11:58:20Z,"Upcoming NFOs: With a mix of sectoral, thematic, and diversified funds, investors have the opportunity to tailor their portfolios according to their financial goals and market outlook"
"Indices hit new record highs; Nifty ends at 25,278.70; VIX rises over 14",https://www.business-standard.com/markets/capital-market-news/indices-hit-new-record-highs-nifty-ends-at-25-278-70-vix-rises-over-14-124090200925_1.html,2024-09-02T11:58:00Z,"The barometer index, the S&P BSE Sensex gained 194.07 points or 0.24% to 82,559.84. The Nifty 50 index added 42.80 points or 0.17% to 25,278.70."
Sensex rises! But these stocks fell 5% or more in Monday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-mondays-session/articleshow/112995537.cms,2024-09-02T11:56:49Z,"In the Nifty pack, 27 stocks closed in the green, while 23 stocks ended in the red."
Here's how to use Window Tiling on macOS Sequoia,https://www.imore.com/mac/macos/heres-how-to-use-window-tiling-on-macos-sequoia,2024-09-02T11:56:01Z,macOS is finally getting a series of Window Tiling tools with Sequoia.
Take Home an Echo Pop and Smart Bulb for 61% Off at Amazon,https://www.cnet.com/deals/take-home-an-echo-pop-and-smart-bulb-for-61-off-at-amazon/,2024-09-02T11:54:16Z,"Only $5 away from its cheapest ever price, this Labor Day bundle is not to be missed."
Stock market update: Nifty IT index advances 0.44%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-44/articleshow/112995446.cms,2024-09-02T11:51:42Z,The Nifty IT index closed 0.44 per cent  up  at 42975.6.
Stock market update: Nifty Realty index falls 0.24%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-24/articleshow/112995310.cms,2024-09-02T11:46:37Z,The Nifty Realty index closed 0.24 per cent  down  at 1050.9.
Stock market update: Fertilisers stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/112995174.cms,2024-09-02T11:41:26Z,The 30-share BSE Sensex closed  up  194.07 points at 82559.84
"Vedanta board approves third interim dividend of Rs 20/share. Company payout at Rs 7,821 crore",https://economictimes.indiatimes.com/markets/stocks/news/vedanta-board-approves-third-interim-dividend-of-rs-20/share-company-payout-at-rs-7821-crore/articleshow/112995084.cms,2024-09-02T11:37:58Z,"Vedanta's board has approved the third interim dividend for the financial year 2024-25, with a payout of Rs 20 per equity share amounting to Rs 7,821 crore. The record date is set for September 10, 2024. Earlier in May and last month, the company declared two…"
Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112995032.cms,2024-09-02T11:36:21Z,"Hindalco,  Dr. Reddys,  Tata Motors,  NTPC and  ONGC were among the top losers on NSE in today's trade."
Stock market update: FMCG stocks mixed as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-mixed-as-market-rises/articleshow/112994883.cms,2024-09-02T11:31:14Z,The 30-share BSE Sensex closed  up  194.07 points at 82559.84
Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/112994503.cms,2024-09-02T11:21:05Z,"Shree Vasu Logistics,  Deep Industries,  Munjal Auto Ind,  Cybertech Sys and  Dhunseri Invst, hit their fresh 52-week highs during the day."
