title,url,publishedAt,description
"Nifty settles below 24,950; oil & gas shares drop; VIX rises 2%",https://www.business-standard.com/markets/capital-market-news/nifty-settles-below-24-950-oil-gas-shares-drop-vix-rises-2-124091100868_1.html,2024-09-11T10:28:00Z,"As per provisional closing data, the barometer index, the S&P BSE Sensex, slipped 398.13 points or 0.49% to 81,523.16. The Nifty 50 index declined 122.65 points or 0.49% to 24,918.45."
Marshall’s New Emberton III Bluetooth Speaker Reviewed,https://www.forbes.com/sites/marksparrow/2024/09/11/marshalls-new-emberton-iii-bluetooth-speaker-reviewed/,2024-09-11T10:00:00Z,The new Emberton III is a rugged little Bluetooth speaker made by the same company that makes the world's best-known guitar amplifiers.
"DevX, Gujarat's largest office space provider, plans to raise Rs 125 crore fresh capital ahead of IPO",https://economictimes.indiatimes.com/markets/ipos/fpos/devx-gujarats-largest-office-space-provider-plans-to-raise-rs-125-crore-fresh-capital-ahead-of-ipo/articleshow/113256465.cms,2024-09-11T09:31:27Z,"Dev Accelerator (DevX), a leading managed office spaces provider plans to grow managed office spaces  to 2 million sq.ft. in India and globally in the next two years"
Nippon India MF launches Nifty 500 Momentum 50 Index Fund: Key details,https://www.business-standard.com/finance/personal-finance/nippon-india-mf-launches-nifty-500-momentum-50-index-fund-key-details-124091100714_1.html,2024-09-11T09:21:39Z,Momentum refers to the tendency of stocks that have performed well in the recent past to continue performing well in the future.
Market at day's low; PSU banks under pressure,https://www.business-standard.com/markets/capital-market-news/market-at-day-s-low-psu-banks-under-pressure-124091100734_1.html,2024-09-11T09:09:00Z,"At 14:30 IST, the barometer index, the S&P BSE Sensex, slipped 312.01 points or 0.38% to 81,613.22. The Nifty 50 index lost 94.80 points or 0.38% to 24,946.30."
Vedanta shares down 1.98% as Nifty falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/vedanta-shares-down-1-98-as-nifty-falls/articleshow/113254782.cms,2024-09-11T08:39:50Z,The stock quoted a 52-week high price of Rs 506.85 and low of Rs 207.85.
Shares of PI Industries fall as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-pi-industries-fall-as-nifty-drops/articleshow/113254607.cms,2024-09-11T08:34:45Z,"On the technical charts, the 200-day moving average of the stock stood at Rs 3772.9."
Energy stocks edge lower,https://www.business-standard.com/markets/capital-market-news/energy-stocks-edge-lower-124091100665_1.html,2024-09-11T08:31:00Z,"Energy  stocks were trading in red, with the BSE Energy index decreasing  161.01 points or 1.22% at 13059.84 at 13:42 IST."
Auto stocks edge lower,https://www.business-standard.com/markets/capital-market-news/auto-stocks-edge-lower-124091100666_1.html,2024-09-11T08:31:00Z,"Auto  stocks were trading in red, with the BSE Auto index decreasing  403.25 points or 0.7% at 57307.13 at 13:42 IST."
Oil and Gas stocks edge lower,https://www.business-standard.com/markets/capital-market-news/oil-and-gas-stocks-edge-lower-124091100664_1.html,2024-09-11T08:30:00Z,"Oil and Gas  stocks were trading in red, with the BSE Oil & Gas index decreasing  549.78 points or 1.77% at 30510.8 at 13:42 IST."
Tata Elxsi shares fall 1.02 per cent in Wednesday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tata-elxsi-shares-fall-1-02-per-cent-in-wednesdays-trading-session/articleshow/113254021.cms,2024-09-11T08:19:29Z,The Relative Strength Index of the stock stood at 55.91 on Wednesday.
Share price of LTIMindtree falls as Sensex drops 16.84 points,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-ltimindtree-falls-as-sensex-drops-16-84-points/articleshow/113253821.cms,2024-09-11T08:14:22Z,"Promoters held 68.6 per cent stake in the company as of 30-Jun-2024, while FII and DII ownership stood at 7.28 per cent and 5.44 per cent, respectively."
HDFC Life Insurance Company Ltd down for fifth straight session,https://www.business-standard.com/markets/capital-market-news/hdfc-life-insurance-company-ltd-down-for-fifth-straight-session-124091100778_1.html,2024-09-11T08:05:00Z,"HDFC Life Insurance Company Ltd is quoting at Rs 700.55, down 0.33% on the day as on 13:19 IST on the NSE. The stock jumped 5.99% in last one year as compared to a 25.32% rally in NIFTY and a 16.42% spurt in the Nifty Financial Services index."
Bharat Forge shares 0.0% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-0-0-as-sensex-rises/articleshow/113253499.cms,2024-09-11T08:04:06Z,"On the technical charts, the RSI of the stock stood at 45.94."
Benchmarks trade with minor gains; Tata Motors drops 5.33%,https://www.business-standard.com/markets/capital-market-news/benchmarks-trade-with-minor-gains-tata-motors-drops-5-33-124091100645_1.html,2024-09-11T08:03:00Z,"At 13:30 IST, the barometer index, the S&P BSE Sensex, added 61.17 points or 0.09% to 81,991.28. The Nifty 50 index rose 21.95 points or 0.09% to 25,089.70."
"Market inches up as Auto, Finance stocks lead gains",https://www.thehindubusinessline.com/markets/stock-markets/market-inches-up-as-auto-finance-stocks-lead-gains/article68629254.ece,2024-09-11T08:01:15Z,"The oil and gas sector faced significant pressure, with OIL down 4.67 per cent, ONGC declining 2.93 per cent, IOC falling 1.93 per cent, and Mahanagar Gas slipping 1.82 per cent"
Avenue Supermart shares up 0.12% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/avenue-supermart-shares-up-0-12-as-nifty-gains/articleshow/113253333.cms,2024-09-11T07:58:59Z,"A total of 10,934 shares changed hands on the counter till 01:28PM (IST)."
Indian Oil Corp. shares down 2.02% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-oil-corp-shares-down-2-02-as-nifty-gains/articleshow/113253130.cms,2024-09-11T07:53:53Z,The stock quoted a 52-week high price of Rs 196.8 and low of Rs 85.51.
2 top stock recommendations from CA Rudramurthy BV,https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-ca-rudramurthy-bv/articleshow/113252687.cms,2024-09-11T07:47:25Z,"So, no doubt we have recovered for last two days, but we are yet to even cross the Friday's high. And if you even see Bank Nifty for that matter, 51,700 on Bank Nifty future was the high made on Friday. We are yet to cross that 51,700."
Marico shares up 0.96% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-up-0-96-as-nifty-gains/articleshow/113252758.cms,2024-09-11T07:43:40Z,"A total of 24,094 shares changed hands on the counter till time (IST)."
"European shares gain on boost from oil, resources sectors",https://economictimes.indiatimes.com/markets/stocks/news/european-shares-gain-on-boost-from-oil-resources-sectors/articleshow/113252603.cms,2024-09-11T07:38:41Z,"European shares opened higher on Wednesday, driven by gains in the oil and gas, and basic resources sectors. Investors are keenly awaiting U.S. inflation data for insights into the Federal Reserve's interest rate decision. The STOXX 600 index rose 0.3%, with …"
Indian Hotels shares drop 0.78% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-drop-0-78-as-sensex-rises/articleshow/113252600.cms,2024-09-11T07:38:33Z,"On the technical charts, the RSI of the stock stood at 66.17."
Nazara Technologies Ltd gains for third straight session,https://www.business-standard.com/markets/capital-market-news/nazara-technologies-ltd-gains-for-third-straight-session-124091100616_1.html,2024-09-11T07:36:00Z,"Nazara Technologies Ltd is quoting at Rs 978.25, up 1.62% on the day as on 12:49 IST on the NSE. The stock is up 18.66% in last one year as compared to a 25.44% fall in NIFTY and a 8.95% fall in the Nifty Media index."
Cipla Ltd up for third consecutive session,https://www.business-standard.com/markets/capital-market-news/cipla-ltd-up-for-third-consecutive-session-124091100618_1.html,2024-09-11T07:36:00Z,"Cipla Ltd is quoting at Rs 1650.9, up 1.16% on the day as on 12:49 IST on the NSE. The stock is up 33.16% in last one year as compared to a 25.44% jump in NIFTY and a 52.79% jump in the Nifty Pharma index."
Zydus Lifesciences Ltd gains for third straight session,https://www.business-standard.com/markets/capital-market-news/zydus-lifesciences-ltd-gains-for-third-straight-session-124091100619_1.html,2024-09-11T07:36:00Z,"Zydus Lifesciences Ltd is quoting at Rs 1125.65, up 1.12% on the day as on 12:49 IST on the NSE. The stock is up 79.32% in last one year as compared to a 25.44% jump in NIFTY and a 52.79% jump in the Nifty Pharma index."
Laurus Labs Ltd up for third straight session,https://www.business-standard.com/markets/capital-market-news/laurus-labs-ltd-up-for-third-straight-session-124091100622_1.html,2024-09-11T07:36:00Z,"Laurus Labs Ltd is quoting at Rs 512, up 1.05% on the day as on 12:49 IST on the NSE. The stock is up 33.3% in last one year as compared to a 25.44% jump in NIFTY and a 52.79% jump in the Nifty Pharma index."
Biocon Ltd up for third consecutive session,https://www.business-standard.com/markets/capital-market-news/biocon-ltd-up-for-third-consecutive-session-124091100617_1.html,2024-09-11T07:36:00Z,"Biocon Ltd is quoting at Rs 391.65, up 1.31% on the day as on 12:49 IST on the NSE. The stock is up 46.52% in last one year as compared to a 25.44% jump in NIFTY and a 52.79% jump in the Nifty Pharma index."
"United Spirits Ltd soars 1.14%, rises for third straight session",https://www.business-standard.com/markets/capital-market-news/united-spirits-ltd-soars-1-14-rises-for-third-straight-session-124091100615_1.html,2024-09-11T07:35:00Z,"United Spirits Ltd is quoting at Rs 1525.4, up 1.14% on the day as on 12:49 IST on the NSE. The stock is up 47% in last one year as compared to a 25.44% gain in NIFTY and a 24.98% gain in the Nifty FMCG index."
Apollo Tyres Ltd gains for third straight session,https://www.business-standard.com/markets/capital-market-news/apollo-tyres-ltd-gains-for-third-straight-session-124091100614_1.html,2024-09-11T07:35:00Z,"Apollo Tyres Ltd is quoting at Rs 524.15, up 1.06% on the day as on 12:49 IST on the NSE. The stock is up 37.5% in last one year as compared to a 25.44% jump in NIFTY and a 57.96% jump in the Nifty Auto index."
"Bajaj Auto Ltd soars 4.42%, up for third straight session",https://www.business-standard.com/markets/capital-market-news/bajaj-auto-ltd-soars-4-42-up-for-third-straight-session-124091100613_1.html,2024-09-11T07:35:00Z,"Bajaj Auto Ltd is quoting at Rs 11473.05, up 4.42% on the day as on 12:49 IST on the NSE. The stock is up 138% in last one year as compared to a 25.44% gain in NIFTY and a 57.96% gain in the Nifty Auto index."
GAIL shares down 1.15% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/gail-shares-down-1-15-as-sensex-rises/articleshow/113252446.cms,2024-09-11T07:33:26Z,"A total of 144,083 shares changed hands on the counter till 01:03PM (IST)"
Tube Investments shares gain 0.59% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-gain-0-59-as-sensex-rises/articleshow/113252263.cms,2024-09-11T07:28:20Z,"A total of 1,678 shares changed hands on the counter till 12:58PM (IST)"
IRCTC shares down 0.02% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/irctc-shares-down-0-02-as-sensex-rises/articleshow/113252104.cms,2024-09-11T07:23:15Z,"A total of 117,085 shares changed hands on the counter till 12:52PM (IST)"
