title,url,publishedAt,description
Toddler horror sim Baby Blues Nightmares lets you doodle your own horror game NPC graffiti,https://www.rockpapershotgun.com/toddler-horror-sim-baby-blues-nightmares-lets-you-doodle-your-own-horror-game-npc-graffiti,2024-09-06T16:13:24Z,"I'll admit it, I downloaded the free prologue for horror game Baby Blues Nightmares mostly because I couldn't stop giggling at the offer to ""utilize the unique abilities of a toddler"", encompassing ""stealth gameplay"", ""survival elements"" and ""upgradeable abil…"
"I went hands-on with Acer's new handheld gaming PC, and these were my three favorite things about it",https://www.gamesradar.com/hardware/handhelds/i-went-hands-on-with-acers-new-handheld-gaming-pc-and-these-were-my-three-favorite-things-about-it/,2024-09-06T15:30:37Z,"Acer revealed its handheld gaming PC ahead of IFA 2024, and after some hands-on time with it, here are my initial impressions."
I tried Acer’s crazy laptop with a built-in controller and… I didn’t hate it,https://www.androidauthority.com/acer-project-dualplay-hands-on-ifa-2024-3478787/,2024-09-06T13:53:18Z,Acer essentially built a controller into a laptop touchpad and made it detachable. Genius or insane?
"Markets end 3-week winning streak, shed over 1% on weak global cues",https://www.business-standard.com/markets/stock-market-news/markets-end-3-week-winning-streak-shed-over-1-on-weak-global-cues-124090601086_1.html,2024-09-06T13:21:05Z,"Foreign portfolio investors sold shares worth Rs 621 crore, while domestic institutions pumped in Rs 2,121 crore"
"Sensex, Nifty tumble over one percent on weak global cues",https://www.thehindubusinessline.com/multimedia/video/sensex-nifty-tumble-over-one-percent-on-weak-global-cues/article68613644.ece,2024-09-06T12:42:52Z,"Equity indices Sensex and Nifty drop over 1% on global cues, await US jobs report impact on Fed rates."
"Sensex Tanks 1,017 Points To Close At 2-Week Low Amid Weak Global Trends",https://www.ndtv.com/business-news/sensex-tanks-1-017-points-to-close-at-2-week-low-amid-weak-global-trends-6505425,2024-09-06T12:06:11Z,"Falling for the fourth straight day, benchmark Sensex tanked 1,017 points to close at a two-week low on Friday due to selling in IT, oil & gas and PSU bank shares triggered by weak global trends and foreign fund outflows."
Max Fin Services promoter firm sells 3.19 pc stake to repay debt,https://economictimes.indiatimes.com/markets/stocks/news/max-fin-services-promoter-firm-sells-3-19-pc-stake-to-repay-debt/articleshow/113128233.cms,2024-09-06T12:05:34Z,"Max Financial Services on Friday said its promoter group firm has sold a 3.19 per cent stake to repay their debt. Max Ventures Investment Holdings Pvt Ltd, a promoter company of Max Financial Services Ltd, sold 1.10 crore equity shares or 3.19 per cent in Max…"
Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113128013.cms,2024-09-06T11:56:42Z,The NSE Nifty index closed 292.95 points  down  at 24852.15
Stock market update: Fertilisers stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113127918.cms,2024-09-06T11:51:36Z,The 30-share BSE Sensex closed  down  1017.23 points at 81183.93
INR settles marginally higher amid weak greenback overseas,https://www.business-standard.com/markets/capital-market-news/inr-settles-marginally-higher-amid-weak-greenback-overseas-124090600927_1.html,2024-09-06T11:49:00Z,The Indian rupee gained 2 paise to close at 83.95 (provisional) against the US dollar on Friday amid a weak greenback in overseas markets. The US dollar index slipped to a one-week low on Friday as investors brace for US jobs data scheduled to be released lat…
"Sensex tanks 1017 pts, Nifty ends below 24,900 as US jobs data looms",https://www.business-standard.com/markets/capital-market-news/sensex-tanks-1017-pts-nifty-ends-below-24-900-as-us-jobs-data-looms-124090600926_1.html,2024-09-06T11:48:00Z,"Domestic equity market experienced a sharp decline on Friday, mirroring a broader sell-off in global markets. Investors were cautious ahead of the release of crucial US jobs data later in the day, which could significantly impact the Federal Reserve's monetar…"
Stock market update: Nifty Bank index falls 1.74%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-1-74/articleshow/113127773.cms,2024-09-06T11:46:30Z,The Nifty Bank index closed 1.74 per cent  down  at 50576.85.
Stock market update: Nifty Auto index falls 1.19%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-1-19/articleshow/113127634.cms,2024-09-06T11:41:24Z,The Nifty Auto index closed 1.19 per cent  down  at 25527.15.
"Tech view: Nifty breaks 25,000 support, forms long bear candle. How to trade on Monday",https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-breaks-25000-support-forms-long-bear-candle-how-to-trade-on-monday/articleshow/113127549.cms,2024-09-06T11:39:32Z,"The emergence of a long bear candle on the daily chart, coupled with a decisive break below the 25,000 support level, points towards a significant downward shift in the market. This pattern, according to Nagaraj Shetti of HDFC Securities, confirms a short-ter…"
Stock market update: Nifty Realty index falls 0.95%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-95/articleshow/113127434.cms,2024-09-06T11:36:18Z,The Nifty Realty index closed 0.95 per cent  down  at 1032.1.
Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113127278.cms,2024-09-06T11:31:11Z,"SBI,  BPCL,  ICICI Bank,  NTPC and  HCL Tech were among the top losers on NSE in today's trade."
Stock market update: Sugar stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113126961.cms,2024-09-06T11:21:02Z,The 30-share BSE Sensex closed  down  1017.23 points at 81183.93
Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/113126792.cms,2024-09-06T11:15:56Z,"VST Industries,  Laxmi Cotspin,  Nandan Denim,  Godfrey Philips and  Mrs. Bectors Food Specialities, hit their fresh 52-week highs during the day."
Stock market update: FMCG stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/113126623.cms,2024-09-06T11:10:50Z,The 30-share BSE Sensex closed  down  1017.23 points at 81183.93
"Sensex plunges 1,017 points, Nifty slips below 25,000 amid global sell-off",https://www.thehindubusinessline.com/markets/stock-markets/sensex-plunges-1017-points-nifty-slips-below-25000-amid-global-sell-off/article68613380.ece,2024-09-06T11:06:17Z,"Indian stock markets plummeted over 1% on Friday due to weak global cues, broad-based selling, and sector-specific losses."
Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113126203.cms,2024-09-06T11:00:41Z,The NSE Nifty index closed 292.95 points  down  at 24852.15
Stock market update: Mining stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113126023.cms,2024-09-06T10:55:36Z,The 30-share BSE Sensex closed  down  1017.23 points at 81183.93
Stock market update: Nifty Pharma index falls 0.49%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-49/articleshow/113125703.cms,2024-09-06T10:45:27Z,The Nifty Pharma index closed 0.49 per cent  down  at 23043.4.
Stock market update: Power stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113125525.cms,2024-09-06T10:40:20Z,The 30-share BSE Sensex closed  down  1017.23 points at 81183.93
Rupee closes up 2 paise at 83.95 against US dollar,https://www.thehindubusinessline.com/markets/forex/rupee-closes-up-2-paise-at-8395-against-us-dollar/article68613332.ece,2024-09-06T10:38:15Z,"Rupee gains 2 paise against US dollar amid weak greenback, but faces challenges from domestic markets and oil prices."
Stock market update: Nifty IT index falls 0.97%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-97/articleshow/113125297.cms,2024-09-06T10:35:14Z,The Nifty IT index closed 0.97 per cent  down  at 42228.9.
Sensex falls! These stocks fell 5% or more in Friday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-fridays-session/articleshow/113125031.cms,2024-09-06T10:30:08Z,"In the Nifty pack, 7 stocks closed in the green, while 43 stocks ended in the red."
India stocks lower at close of trade; Nifty 50 down 1.17%,https://www.investing.com/news/stock-market-news/india-stocks-lower-at-close-of-trade-nifty-50-down-117-3604792,2024-09-06T10:30:07Z,India stocks lower at close of trade; Nifty 50 down 1.17%
5 delightfully weird PCs you have to see from IFA,https://www.pcworld.com/article/2449250/5-delightfully-weird-pcs-you-have-to-see-from-ifa.html,2024-09-06T10:30:00Z,"Berlin’s annual IFA electronics show isn’t typically a hotspot of PC news, since it follows hot on the heels of the computer-centric Computex in June. Instead, it’s usually more of a mobile and smart home event. But not this year!




Intel used IFA to launc…"
Gainers & Losers: SBI Cards and Vodafone Idea among 6 stocks in action on Friday,https://m.economictimes.com/markets/web-stories/gainers-amp-losers-sbi-cards-and-vodafone-idea-among-6-stocks-in-action-on-friday/slideshow/113124839.cms,2024-09-06T10:25:01Z,SBI Cards and Vodafone Idea among stocks that witnessed maximum action on Friday.
"Sensex, Nifty end with significant cuts; VIX rallies 6.49%",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-end-with-significant-cuts-vix-rallies-6-49-124090600682_1.html,2024-09-06T10:20:00Z,"As per provisional closing data, the barometer index, the S&P BSE Sensex, tanked 1,017.23 points or 1.24% to 81,183.93. The Nifty 50 index dropped 292.95 points or 1.17% to 24,852.15."
"Spicejet plans to raise over Rs 3,200 cr via debt, equity",https://economictimes.indiatimes.com/markets/stocks/news/spicejet-plans-to-raise-over-rs-3200-cr-via-debt-equity/articleshow/113124436.cms,2024-09-06T10:12:45Z,"Cash-strapped domestic carrier Spicejet plans to raise over Rs 3,200 crore through various debt and equity instruments and capital infusion by the promoter, the airline said in a corporate presentation."
"Xgimi’s 5 new projectors are brighter, smarter, and impossibly affordable",https://www.digitaltrends.com/home-theater/xgimis-new-projectors-are-brighter-smarter-and-impossibly-affordable/,2024-09-06T10:00:32Z,Chines projector maker Xgimi has outdone itself launching a range of five new affordable projectors.
Turn any bike into an e-bike in seconds with this nifty gadget,https://www.foxnews.com/tech/turn-any-bike-e-bike-seconds-nifty-gadget,2024-09-06T10:00:18Z,Innovative startup Clip has developed a gadget to quickly convert a regular bike into an e-bike without tools or complex installations.
XGIMI MoGo 3 Pro review: Raising the bar for portable projectors,https://www.androidcentral.com/streaming-tv/xgimi-mogo-3-pro-review,2024-09-06T09:59:45Z,"With a brighter projection, gorgeous new design, and Netflix integration, the MoGo 3 Pro has everything you need in a portable projector."
Fear indicator India VIX surges 10% as market gets jittery over US economy concerns,https://economictimes.indiatimes.com/markets/stocks/news/fear-indicator-india-vix-surges-10-as-market-gets-jittery-over-us-economy-concerns/articleshow/113123418.cms,2024-09-06T09:51:14Z,"India VIX surged 10% to 15.57 as Nifty fell over 300 points to 24,839.40, marking an 11% increase this week after a month-long decline. Over the past month, India VIX had dropped 25%. Nifty's decline saw 43 stocks, including SBI and Tata Motors, in the red."
"Indices trade with deep cuts; Nifty slides below 24,850; auto shares under pressure",https://www.business-standard.com/markets/capital-market-news/indices-trade-with-deep-cuts-nifty-slides-below-24-850-auto-shares-under-pressure-124090600537_1.html,2024-09-06T09:03:00Z,"At 14:30 IST, the barometer index, the S&P BSE Sensex, tanked 1,065.46 points or 1.30% to 81,135.70. The Nifty 50 index dropped 304.25 points or 1.21% to 24,830."
"Over 2,400 BSE stocks slip into red, 240 hit lower circuits. Vodafone Idea tanks 14%",https://economictimes.indiatimes.com/markets/stocks/news/over-2400-bse-stocks-slip-into-red-240-hit-lower-circuits-vodafone-idea-tanks-14/articleshow/113121696.cms,2024-09-06T08:59:40Z,"Over 2,400 BSE stocks fell on Friday, erasing Rs 5 lakh crore in value. Reliance Industries, ICICI Bank, and SBI triggered a 1,000-point Sensex drop. Vodafone Idea plunged 14% amid Goldman Sachs' bleak forecast, contributing to broad market losses."
Bajaj Holdings shares down 1.25% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bajaj-holdings-shares-down-1-25-as-nifty-drops/articleshow/113121026.cms,2024-09-06T08:39:57Z,"A total of 2,608 shares changed hands on the counter till 02:09PM (IST)."
"MTAR, Sammaan Capital: Strategies for 3 stocks with high retail holdings",https://www.business-standard.com/markets/news/mtar-sammaan-capital-strategies-for-3-stocks-with-high-retail-holdings-124090600459_1.html,2024-09-06T08:38:40Z,Retail investors hold up to 45.5% stake in these 3 stocks which have under-performed thus far in 2024. What should be your trading strategy here? Find out
BEL shares drop 1.94% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bel-shares-drop-1-94-as-sensex-falls/articleshow/113120857.cms,2024-09-06T08:34:50Z,"A total of 1,964,549 shares changed hands on the counter till 02:04PM (IST)"
Telecom stocks edge lower,https://www.business-standard.com/markets/capital-market-news/telecom-stocks-edge-lower-124090600569_1.html,2024-09-06T08:30:00Z,"Telecom stocks were trading in red, with the BSE Telecommunication index decreasing  98.89 points or 3.03% at 3166.83 at 13:41 IST."
Oil and Gas shares slide,https://www.business-standard.com/markets/capital-market-news/oil-and-gas-shares-slide-124090600570_1.html,2024-09-06T08:30:00Z,"Oil and Gas  stocks were trading with losses, with the BSE Oil & Gas index falling 626.5 points or 1.93% at 31789.23 at 13:41 IST."
Energy stocks edge lower,https://www.business-standard.com/markets/capital-market-news/energy-stocks-edge-lower-124090600571_1.html,2024-09-06T08:30:00Z,"Energy  stocks were trading in red, with the BSE Energy index decreasing  248.06 points or 1.81% at 13425.91 at 13:41 IST."
Sensex plunges over 900 points as metal stocks shine amid broader market decline,https://www.thehindubusinessline.com/markets/stock-markets/stock-market-today-sensex-plunges-over-900-points-as-metal-stocks-shine-amid-broader-market-decline/article68613081.ece,2024-09-06T08:21:28Z,"Stock Market News: Indian stock market plunges with Sensex down 936 points, Nifty down 277; market breadth negative, mid-cap and small-cap indices decline."
Rohit Srivastava on reasons for market's sudden decline,https://economictimes.indiatimes.com/markets/expert-view/rohit-srivastava-on-reasons-for-markets-sudden-decline/articleshow/113120086.cms,2024-09-06T08:20:36Z,"​So, yes, surely there will be more opportunity on the short side. But there could be, I mean, once we have this correction, there could be an opportunity on the long side, but overall expect large volatility in both directions."
REC shares fall 3.22% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-shares-fall-3-22-as-nifty-drops/articleshow/113120220.cms,2024-09-06T08:19:34Z,"A total of 158,973 shares changed hands on the counter till time (IST)."
Equity capital gains in personal income to reach up to 15% in FY24: Jefferies,https://economictimes.indiatimes.com/markets/stocks/news/equity-capital-gains-in-personal-income-to-reach-up-to-15-in-fy24-jefferies/articleshow/113120040.cms,2024-09-06T08:15:14Z,"In the latest Greed & Fear report, Jefferies' India research head Mahesh Nandurkar emphasizes a significant rise in capital gains within personal income tax data. He notes a jump from 4% in FY19 to 11% in FY22 and projects it to reach 12-15% in FY24. Nandurka…"
Market at day's low; European mkt decline,https://www.business-standard.com/markets/capital-market-news/market-at-day-s-low-european-mkt-decline-124090600450_1.html,2024-09-06T08:06:00Z,"At 13:30 IST, the barometer index, the S&P BSE Sensex, slumped 931.43 points or 1.14% to 81,262.79. The Nifty 50 index dropped 272.55 points or 1.08% to 24,872.55."
Bank of Maharashtra drops for fifth straight session,https://www.business-standard.com/markets/capital-market-news/bank-of-maharashtra-drops-for-fifth-straight-session-124090600479_1.html,2024-09-06T08:05:00Z,"Bank of Maharashtra is quoting at Rs 60.32, down 1.44% on the day as on 13:19 IST on the NSE. The stock jumped 18.75% in last one year as compared to a 26.04% rally in NIFTY and a 42.72% spurt in the Nifty PSU Bank index."
Tata Consumer Products Ltd slips for fifth straight session,https://www.business-standard.com/markets/capital-market-news/tata-consumer-products-ltd-slips-for-fifth-straight-session-124090600471_1.html,2024-09-06T08:05:00Z,"Tata Consumer Products Ltd is quoting at Rs 1176.85, down 0.99% on the day as on 13:19 IST on the NSE. The stock jumped 38.75% in last one year as compared to a 26.04% rally in NIFTY and a 21.94% spurt in the Nifty FMCG index."
TVS Motor Company Ltd eases for fifth straight session,https://www.business-standard.com/markets/capital-market-news/tvs-motor-company-ltd-eases-for-fifth-straight-session-124090600466_1.html,2024-09-06T08:05:00Z,"TVS Motor Company Ltd is quoting at Rs 2758.05, down 0.13% on the day as on 13:19 IST on the NSE. The stock jumped 86.38% in last one year as compared to a 26.04% rally in NIFTY and a 59.61% spurt in the Nifty Auto index."
NTPC Ltd drops for fifth straight session,https://www.business-standard.com/markets/capital-market-news/ntpc-ltd-drops-for-fifth-straight-session-124090600470_1.html,2024-09-06T08:05:00Z,"NTPC Ltd is quoting at Rs 396.2, down 1.75% on the day as on 13:19 IST on the NSE. The stock jumped 69.24% in last one year as compared to a 26.04% rally in NIFTY and a 55.92% spurt in the Nifty Energy index."
Oil & Natural Gas Corpn Ltd down for fifth straight session,https://www.business-standard.com/markets/capital-market-news/oil-natural-gas-corpn-ltd-down-for-fifth-straight-session-124090600468_1.html,2024-09-06T08:05:00Z,"Oil & Natural Gas Corpn Ltd is quoting at Rs 308.65, down 0.88% on the day as on 13:19 IST on the NSE. The stock jumped 69.82% in last one year as compared to a 26.04% rally in NIFTY and a 55.92% spurt in the Nifty Energy index."
Tata Consultancy Services Ltd eases for fifth straight session,https://www.business-standard.com/markets/capital-market-news/tata-consultancy-services-ltd-eases-for-fifth-straight-session-124090600475_1.html,2024-09-06T08:05:00Z,"Tata Consultancy Services Ltd is quoting at Rs 4441.85, down 0.76% on the day as on 13:19 IST on the NSE. The stock jumped 28.55% in last one year as compared to a 26.04% rally in NIFTY and a 30.17% spurt in the Nifty IT index."
Power Grid Corporation of India Ltd down for fifth straight session,https://www.business-standard.com/markets/capital-market-news/power-grid-corporation-of-india-ltd-down-for-fifth-straight-session-124090600469_1.html,2024-09-06T08:05:00Z,"Power Grid Corporation of India Ltd is quoting at Rs 326.25, down 1.51% on the day as on 13:19 IST on the NSE. The stock jumped 69.26% in last one year as compared to a 26.04% rally in NIFTY and a 55.92% spurt in the Nifty Energy index."
Eicher Motors Ltd down for fifth straight session,https://www.business-standard.com/markets/capital-market-news/eicher-motors-ltd-down-for-fifth-straight-session-124090600467_1.html,2024-09-06T08:05:00Z,"Eicher Motors Ltd is quoting at Rs 4754.95, down 0.94% on the day as on 13:19 IST on the NSE. The stock jumped 39.75% in last one year as compared to a 26.04% rally in NIFTY and a 59.61% spurt in the Nifty Auto index."
Balrampur Chini Mills Ltd slips for fifth straight session,https://www.business-standard.com/markets/capital-market-news/balrampur-chini-mills-ltd-slips-for-fifth-straight-session-124090600472_1.html,2024-09-06T08:05:00Z,"Balrampur Chini Mills Ltd is quoting at Rs 575.75, down 1.89% on the day as on 13:19 IST on the NSE. The stock jumped 39.07% in last one year as compared to a 26.04% rally in NIFTY and a 21.94% spurt in the Nifty FMCG index."
Bharat Forge shares drop 2.5% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-drop-2-5-as-sensex-falls/articleshow/113119782.cms,2024-09-06T08:04:19Z,The stock quoted a 52-week high of Rs 1826.2 and a 52-week low of Rs 1002.7.
DLF shares fall 3.44% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/dlf-shares-fall-3-44-as-nifty-drops/articleshow/113119465.cms,2024-09-06T07:54:05Z,The stock quoted a 52-week high price of Rs 967.0 and a 52-week low of Rs 512.45.
Dharmesh Shah on 2 top stock recommendation from pharma sector,https://economictimes.indiatimes.com/markets/expert-view/dharmesh-shah-on-2-top-stock-recommendation-from-pharma-sector/articleshow/113119373.cms,2024-09-06T07:53:52Z,"​I think in the short term they remain to be under pressure, no doubt about that. But we believe I think there is a long way to go for PSU banks. Definitely in the near-term there will be pressure, but yes, from the medium-term perspective one should definite…"
European shares slide ahead of US payrolls report,https://economictimes.indiatimes.com/markets/stocks/news/european-shares-slide-ahead-of-us-payrolls-report/articleshow/113119461.cms,2024-09-06T07:53:52Z,"European shares slipped for a fifth straight session on Friday as caution prevailed ahead of the crucial U.S. jobs data, the last such labour market report before the Federal Reserve's monetary policy decision on Sept. 18."
Balkrishna Industries Ltd up for fifth session,https://www.business-standard.com/markets/capital-market-news/balkrishna-industries-ltd-up-for-fifth-session-124090600401_1.html,2024-09-06T07:30:00Z,"Balkrishna Industries Ltd is quoting at Rs 2976, up 0.62% on the day as on 12:44 IST on the NSE. The stock is up 23.99% in last one year as compared to a 26.33% spurt in NIFTY and a 60% spurt in the Nifty Auto."
A Perfect Sequel — The New Biver Automatique Dials It Up,https://www.fratellowatches.com/the-new-biver-automatique-dials-it-up/,2024-09-06T07:00:26Z,"Our schedules were full at Geneva Watch Days 2024, but one of the most anticipated sessions was a late-afternoon meeting with Biver. We knew the young brand had a secret new release on the way, but details were scarce. The team, including Pierre Biver, showed…"
Sebi to tighten derivative rules to increase barriers despite pushback,https://www.business-standard.com/markets/news/sebi-to-tighten-derivative-rules-to-increase-barriers-despite-pushback-124090600359_1.html,2024-09-06T06:56:54Z,"'The regulator believes that this warrants additional measures both for small investor protection and for ensuring continued systemic stability,' the source added"
Info Edge shares down 0.09% as Nifty falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-down-0-09-as-nifty-falls/articleshow/113116929.cms,2024-09-06T06:42:53Z,The stock quoted a 52-week high price of Rs 7744.8 and low of Rs 3973.15.
Ashok Leyland shares down 0.81% as Nifty falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-down-0-81-as-nifty-falls/articleshow/113116736.cms,2024-09-06T06:37:47Z,The stock quoted a 52-week high price of Rs 264.7 and low of Rs 157.65.
"Exclusive-India to tighten derivatives rules despite investor pushback, sources say",https://www.investing.com/news/stock-market-news/exclusiveindia-to-tighten-derivatives-rules-despite-investor-pushback-sources-say-3604515,2024-09-06T06:35:36Z,"Exclusive-India to tighten derivatives rules despite investor pushback, sources say"
HDFC AMC shares drop 0.95% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/hdfc-amc-shares-drop-0-95-as-sensex-falls/articleshow/113116533.cms,2024-09-06T06:32:41Z,"A total of 1,944 shares changed hands on the counter till 12:01PM (IST)"
Sebi to tighten derivatives rules despite investor pushback: Report,https://economictimes.indiatimes.com/markets/options/sebi-to-tighten-derivatives-rules-despite-investor-pushback-report/articleshow/113116523.cms,2024-09-06T06:32:32Z,India's markets regulator SEBI will tighten derivative rules to limit retail investors' speculation. Measures include reducing contract expiries to one per week per exchange and tripling the minimum trading amount. These steps aim to protect small investors a…
United Spirits shares fall 0.43 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/united-spirits-shares-fall-0-43-per-cent-in-fridays-trading-session/articleshow/113116206.cms,2024-09-06T06:22:28Z,The Relative Strength Index of the stock stood at 60.58 on Friday.
Shares of Siemens fall as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-siemens-fall-as-nifty-drops/articleshow/113115952.cms,2024-09-06T06:17:23Z,"On the technical charts, the 200-day moving average of the stock stood at Rs 5636.26."
Havells India shares drop 0.49% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-drop-0-49-as-sensex-falls/articleshow/113115765.cms,2024-09-06T06:12:16Z,The stock quoted a 52-week high of Rs 1986.55 and a 52-week low of Rs 1233.1.
Sensex slumps 853 pts; oil & gas shares slides for 4th day,https://www.business-standard.com/markets/capital-market-news/sensex-slumps-853-pts-oil-gas-shares-slides-for-4th-day-124090600331_1.html,2024-09-06T06:03:00Z,"At 11:30 IST, the barometer index, the barometer index, the S&P BSE Sensex, slumped 853.33 points or 1.03% to 81,358.67. The Nifty 50 index slipped 247.70 points or 0.99% to 24,902.65."
