Unnamed: 0,title,url,publishedAt,FinBERT score
413,Bharat Forge shares down 1.03% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-down-1-03-as-nifty-gains/articleshow/112830458.cms,2024-08-27T07:44:12Z,-0.9232041835784912
415,Canara Bank shares drop 0.08% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/canara-bank-shares-drop-0-08-as-sensex-rises/articleshow/112830153.cms,2024-08-27T07:33:59Z,-0.8958161473274231
416,Shares of Pidilite Ind fall as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-pidilite-ind-fall-as-nifty-gains/articleshow/112829851.cms,2024-08-27T07:23:49Z,-0.6888788342475891
418,Share price of Ambuja Cements falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-ambuja-cements-falls-as-nifty-strengthens/articleshow/112829370.cms,2024-08-27T07:08:28Z,-0.7793905138969421
420,Crompton Greaves shares decline 0.39% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-decline-0-39-as-sensex-climbs/articleshow/112829071.cms,2024-08-27T06:58:18Z,-0.8562753796577454
421,Info Edge shares down 0.22% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-down-0-22-as-nifty-gains/articleshow/112828911.cms,2024-08-27T06:53:12Z,-0.9110766649246216
423,Avenue Supermart shares down 0.23% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/avenue-supermart-shares-down-0-23-as-nifty-gains/articleshow/112828532.cms,2024-08-27T06:42:57Z,-0.9408413171768188
426,"CDSL, Allcargo, Minda Corp: These 5 overbought stocks can fall up to 13%",https://www.business-standard.com/markets/news/cdsl-allcargo-minda-corp-these-5-overbought-stocks-can-fall-up-to-13-124082700346_1.html,2024-08-27T06:24:06Z,-0.5755553245544434
428,Shares of Mphasis fall as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-mphasis-fall-as-nifty-gains/articleshow/112827349.cms,2024-08-27T06:12:16Z,-0.6706913113594055
435,Tata Power shares up 0.26% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tata-power-shares-up-0-26-as-nifty-gains/articleshow/112826116.cms,2024-08-27T05:41:35Z,0.4631032645702362
440,Sensex rises! But these stocks are down 5% or more on BSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-are-down-5-or-more-on-bse/articleshow/112825661.cms,2024-08-27T05:25:07Z,-0.899418294429779
441,Rupee falls 8 paise to 83.95 against US dollar in early trade,https://www.thehindubusinessline.com/markets/forex/rupee-falls-8-paise-to-8395-against-us-dollar-in-early-trade/article68571512.ece,2024-08-27T05:23:27Z,-0.5451580286026001
443,Stock market update: Mining stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/112825527.cms,2024-08-27T05:20:01Z,-0.7102627754211426
445,Stock market update: FMCG stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112825359.cms,2024-08-27T05:14:56Z,-0.6935713887214661
488,Sensex rises! But these stocks fell 5% or more in Wednesday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-wednesdays-session/articleshow/112866615.cms,2024-08-28T11:10:57Z,-0.858680784702301
489,Stock market update: FMCG stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112866474.cms,2024-08-28T11:05:51Z,-0.7500581741333008
490,Stock market update: Mining stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/112866299.cms,2024-08-28T11:00:46Z,-0.7789021134376526
491,Stock market update: Power stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112866142.cms,2024-08-28T10:55:40Z,-0.5557560920715332
496,Stock market update: Fertilisers stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112865352.cms,2024-08-28T10:35:17Z,-0.7727634310722351
497,India stocks higher at close of trade; Nifty 50 up 0.14%,https://www.investing.com/news/stock-market-news/india-stocks-higher-at-close-of-trade-nifty-50-up-014-3590452,2024-08-28T10:35:05Z,0.7025632262229919
508,Sensex gains 279 pts; PSU banks decline,https://www.business-standard.com/markets/capital-market-news/sensex-gains-279-pts-psu-banks-decline-124082800613_1.html,2024-08-28T09:04:00Z,-0.5579140782356262
510,Tata Elxsi shares down 6.99% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tata-elxsi-shares-down-6-99-as-nifty-gains/articleshow/112861602.cms,2024-08-28T08:40:35Z,-0.9214549660682678
517,Bharat Forge shares down 1.31% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-down-1-31-as-nifty-gains/articleshow/112860853.cms,2024-08-28T08:14:57Z,-0.9311394095420836
520,Adani Enterprises Ltd drops for fifth straight session,https://www.business-standard.com/markets/capital-market-news/adani-enterprises-ltd-drops-for-fifth-straight-session-124082800531_1.html,2024-08-28T08:05:00Z,-0.556404709815979
524,HDFC AMC shares down 0.74% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/hdfc-amc-shares-down-0-74-as-nifty-gains/articleshow/112860438.cms,2024-08-28T07:59:32Z,-0.9462359547615052
529,Ashok Leyland shares up 0.13% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-up-0-13-as-nifty-gains/articleshow/112859745.cms,2024-08-28T07:39:09Z,0.6312097311019897
541,Ambuja Cements shares drop 1.16% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ambuja-cements-shares-drop-1-16-as-sensex-rises/articleshow/112859308.cms,2024-08-28T07:23:53Z,-0.7195250391960144
543,Crompton Greaves shares drop 0.67% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-drop-0-67-as-sensex-rises/articleshow/112858885.cms,2024-08-28T07:13:34Z,-0.864975094795227
544,Siemens shares down 0.24% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-down-0-24-as-nifty-gains/articleshow/112858706.cms,2024-08-28T07:08:27Z,-0.9453927874565125
546,Voltas shares fall 0.12 per cent in Wednesday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/voltas-shares-fall-0-12-per-cent-in-wednesdays-trading-session/articleshow/112858525.cms,2024-08-28T07:03:22Z,-0.8899892568588257
547,Tube Investments shares fall 0.74 per cent in Wednesday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-fall-0-74-per-cent-in-wednesdays-trading-session/articleshow/112858341.cms,2024-08-28T06:58:12Z,-0.8415881395339966
549,Pidilite Ind shares down 0.55% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/pidilite-ind-shares-down-0-55-as-nifty-gains/articleshow/112858164.cms,2024-08-28T06:53:05Z,-0.9351128935813904
585,Sensex rises! But these stocks fell 5% or more in Thursday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-thursdays-session/articleshow/112897648.cms,2024-08-29T11:36:15Z,-0.8595612049102783
589,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112897028.cms,2024-08-29T11:15:59Z,-0.5861237049102783
595,Stock market update: FMCG stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112896402.cms,2024-08-29T10:55:38Z,-0.6868250370025635
597,Stock market update: Sugar stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112896225.cms,2024-08-29T10:50:33Z,-0.7976294159889221
598,Stock market update: Fertilisers stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112895982.cms,2024-08-29T10:45:26Z,-0.7377296090126038
601,Stock market update: Mining stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/112895393.cms,2024-08-29T10:30:08Z,-0.7474212050437927
606,Capital Goods stocks edge lower,https://www.business-standard.com/markets/capital-market-news/capital-goods-stocks-edge-lower-124082900540_1.html,2024-08-29T08:30:00Z,-0.538131833076477
610,LTIMindtree shares down 0.49% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ltimindtree-shares-down-0-49-as-nifty-gains/articleshow/112890898.cms,2024-08-29T08:20:06Z,-0.9394968748092652
612,UCO Bank drops for fifth straight session,https://www.business-standard.com/markets/capital-market-news/uco-bank-drops-for-fifth-straight-session-124082900619_1.html,2024-08-29T08:05:00Z,-0.6796210408210754
613,Canara Bank slips for fifth straight session,https://www.business-standard.com/markets/capital-market-news/canara-bank-slips-for-fifth-straight-session-124082900618_1.html,2024-08-29T08:05:00Z,-0.8471115231513977
615,Varun Beverages Ltd slips for fifth straight session,https://www.business-standard.com/markets/capital-market-news/varun-beverages-ltd-slips-for-fifth-straight-session-124082900616_1.html,2024-08-29T08:05:00Z,-0.6987175941467285
620,DLF shares down 0.98% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/dlf-shares-down-0-98-as-nifty-gains/articleshow/112889996.cms,2024-08-29T07:49:28Z,-0.904331624507904
624,Godrej Consumer shares up 0.06% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/godrej-consumer-shares-up-0-06-as-nifty-gains/articleshow/112889518.cms,2024-08-29T07:34:14Z,0.4267887473106384
628,United Spirits shares drop 0.32% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/united-spirits-shares-drop-0-32-as-sensex-rises/articleshow/112888997.cms,2024-08-29T07:18:52Z,-0.7746027112007141
630,Siemens shares drop 0.52% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-drop-0-52-as-sensex-rises/articleshow/112888353.cms,2024-08-29T07:03:29Z,-0.8849803805351257
637,Stock market update: Stocks that hit 52-week lows on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/112886380.cms,2024-08-29T05:55:46Z,-0.5596572756767273
639,Tata Power shares up 0.19% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tata-power-shares-up-0-19-as-nifty-gains/articleshow/112886064.cms,2024-08-29T05:46:38Z,0.4643935263156891
640,Stock market update: Nifty Realty index falls 0.2% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-2-in-an-upbeat-market/articleshow/112886043.cms,2024-08-29T05:45:28Z,-0.789499819278717
642,Stock market update: Fertilisers stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112885825.cms,2024-08-29T05:35:18Z,-0.7150301933288574
643,Crompton Greaves shares fall 0.44% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-fall-0-44-as-nifty-gains/articleshow/112885607.cms,2024-08-29T05:26:12Z,-0.8388585448265076
645,Share price of HDFC AMC falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-hdfc-amc-falls-as-nifty-strengthens/articleshow/112885510.cms,2024-08-29T05:21:06Z,-0.5413573980331421
648,Stock market update: Power stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112885313.cms,2024-08-29T05:14:58Z,-0.5504106283187866
668,India growth slows to 6.7% on lower consumer spending,https://www.digitaljournal.com/world/india-growth-slows-to-6-7-on-lower-consumer-spending/article,2024-08-30T14:04:58Z,-0.6072733402252197
676,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112926554.cms,2024-08-30T11:52:12Z,-0.5814846754074097
687,Sensex rises! But these stocks fell 5% or more in Friday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-fridays-session/articleshow/112924978.cms,2024-08-30T11:00:54Z,-0.8764806389808655
703,Zomato shares up 0.13% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/zomato-shares-up-0-13-as-nifty-gains/articleshow/112920076.cms,2024-08-30T08:31:03Z,0.5505861639976501
704,LTIMindtree shares fall 0.03% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ltimindtree-shares-fall-0-03-as-nifty-gains/articleshow/112919937.cms,2024-08-30T08:25:56Z,-0.8531449437141418
705,Marico shares fall 1.55% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-fall-1-55-as-nifty-gains/articleshow/112919825.cms,2024-08-30T08:20:50Z,-0.6984874606132507
713,Share price of Indian Hotels falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-indian-hotels-falls-as-nifty-strengthens/articleshow/112919069.cms,2024-08-30T07:50:09Z,-0.5568004250526428
714,Adani Power shares decline 1.03% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/adani-power-shares-decline-1-03-as-sensex-climbs/articleshow/112918889.cms,2024-08-30T07:45:03Z,-0.7422083020210266
717,Info Edge shares down 0.39% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-down-0-39-as-nifty-gains/articleshow/112918654.cms,2024-08-30T07:34:49Z,-0.91233092546463
724,Ashok Leyland shares up 0.41% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-up-0-41-as-nifty-gains/articleshow/112918509.cms,2024-08-30T07:29:42Z,0.6260313987731934
727,IRCTC shares up 0.78% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/irctc-shares-up-0-78-as-nifty-gains/articleshow/112917078.cms,2024-08-30T06:48:42Z,0.411673754453659
